lap,t_s,lat,lon,alt_m,speed_ms,g_lat,g_long,throttle,brake,tire_temp_C,ers_battery_MJ
3,287.3334387655966,34.845016,136.5402917,39.0,78.444,-0.2954,6.1799,1,0.0,75.46,1.762
3,287.34343876559666,34.8450157,136.5402955,39.0,78.475,-0.2954,6.1799,1,0.0,75.46,1.762
3,287.35343876559665,34.8450162,136.5403176,39.0,78.942,-0.5486,9.974,1,0.0,75.4,1.758
3,287.36343876559664,34.8450155,136.5403186,39.0,78.916,-0.5486,9.974,1,0.0,75.4,1.758
3,287.37343876559663,34.8450174,136.5403439,39.0,79.336,-0.4216,8.7305,1,0.0,75.33,1.754
3,287.3834387655966,34.8450109,136.5403466,39.0,79.354,-0.4216,8.7305,1,0.0,75.33,1.754
3,287.39343876559667,34.8450088,136.5403455,39.0,79.357,-0.4216,8.7305,1,0.0,75.33,1.754
3,287.40343876559666,34.8450105,136.5403688,39.0,79.29,-0.2369,1.62,1,0.0,75.24,1.75
3,287.41343876559665,34.8450108,136.5403696,39.0,79.282,-0.2369,1.62,1,0.0,75.24,1.75
3,287.42343876559664,34.8450175,136.5403943,39.0,79.425,-0.0953,-3.0917,0,0.081,75.15,1.746
3,287.43343876559663,34.8450176,136.5403926,39.0,79.37,-0.0953,-3.0917,0,0.081,75.15,1.746
3,287.4434387655966,34.8450145,136.5403943,39.0,79.379,-0.0953,-3.0917,0,0.081,75.15,1.746
3,287.4534387655966,34.8450141,136.5404131,39.0,78.993,-0.1664,-3.5604,0,0.094,75.06,1.742
3,287.46343876559666,34.8450168,136.5404127,39.0,78.971,-0.1664,-3.5604,0,0.094,75.06,1.742
3,287.47343876559665,34.8450184,136.5404354,39.0,78.923,0.2751,-4.59,0,0.121,74.98,1.738
3,287.48343876559665,34.8450141,136.5404356,39.0,78.858,0.2751,-4.59,0,0.121,74.98,1.738
3,287.49343876559664,34.8450162,136.5404348,39.0,78.865,0.2751,-4.59,0,0.121,74.98,1.738
3,287.5034387655966,34.845021,136.5404548,39.0,78.964,-0.9766,-8.4456,0,0.222,74.96,1.734
3,287.5134387655967,34.8450209,136.5404553,39.0,78.972,-0.9766,-8.4456,0,0.222,74.96,1.734
3,287.52343876559667,34.8450213,136.5404772,39.0,78.527,0.3474,-12.5804,0,0.331,74.89,1.73
3,287.53343876559666,34.8450235,136.540476,39.0,78.603,0.3474,-12.5804,0,0.331,74.89,1.73
3,287.54343876559665,34.845019,136.5404765,39.0,78.607,0.3474,-12.5804,0,0.331,74.89,1.73
3,287.55343876559664,34.8450235,136.5404927,39.0,78.059,2.2712,-6.9777,0,0.184,74.97,1.726
3,287.56343876559663,34.8450238,136.540493,39.0,78.114,2.2712,-6.9777,0,0.184,74.97,1.726
3,287.5734387655966,34.8450261,136.5404874,39.0,78.16,2.2712,-6.9777,0,0.184,74.97,1.726
3,287.5834387655966,34.845025,136.5405065,39.0,78.137,1.7055,5.0237,1,0.0,75.01,1.726
3,287.59343876559666,34.8450251,136.5405073,39.0,78.045,1.7055,5.0237,1,0.0,75.01,1.726
3,287.60343876559665,34.84503,136.5405287,39.0,78.525,1.0144,10.1251,1,0.0,74.99,1.722
3,287.61343876559664,34.8450312,136.540524,39.0,78.513,1.0144,10.1251,1,0.0,74.99,1.722
3,287.62343876559663,34.8450255,136.5405191,39.0,78.505,1.0144,10.1251,1,0.0,74.99,1.722
3,287.6334387655966,34.8450304,136.5405407,39.0,78.821,-1.615,13.3884,1,0.0,75.02,1.718
3,287.64343876559667,34.845033,136.5405365,39.0,78.825,-1.615,13.3884,1,0.0,75.02,1.718
3,287.65343876559666,34.8450358,136.5405557,39.0,78.719,1.2151,12.8841,1,0.0,75.02,1.714
3,287.66343876559665,34.8450358,136.5405556,39.0,78.665,1.2151,12.8841,1,0.0,75.02,1.714
3,287.67343876559664,34.845038,136.5405594,39.0,78.612,1.2151,12.8841,1,0.0,75.02,1.714
3,287.68343876559663,34.8450412,136.5405789,39.0,79.771,1.6267,11.2938,1,0.0,75.05,1.71
3,287.6934387655966,34.8450369,136.5405742,39.0,79.832,1.6267,11.2938,1,0.0,75.05,1.71
3,287.7034387655966,34.8450368,136.5406015,39.0,79.484,2.6651,5.9696,1,0.0,75.17,1.706
3,287.71343876559666,34.8450405,136.540605,39.0,79.469,2.6651,5.9696,1,0.0,75.17,1.706
3,287.72343876559665,34.8450399,136.5406068,39.0,79.492,2.6651,5.9696,1,0.0,75.17,1.706
3,287.73343876559665,34.8450441,136.5406286,39.0,79.713,3.6506,3.6815,1,0.0,75.36,1.702
3,287.74343876559664,34.8450403,136.5406349,39.0,79.739,3.6506,3.6815,1,0.0,75.36,1.702
3,287.7534387655966,34.8450454,136.5406572,39.0,79.605,1.3219,7.9153,1,0.0,75.36,1.702
3,287.7634387655967,34.8450469,136.5406573,39.0,79.617,1.3219,7.9153,1,0.0,75.36,1.702
3,287.77343876559667,34.845052,136.5406566,39.0,79.613,1.3219,7.9153,1,0.0,75.36,1.702
3,287.78343876559666,34.8450556,136.5406795,39.0,80.243,1.3994,6.7857,1,0.0,75.37,1.698
3,287.79343876559665,34.8450571,136.5406773,39.0,80.182,1.3994,6.7857,1,0.0,75.37,1.698
3,287.80343876559664,34.8450568,136.5407016,39.0,80.13,0.1006,5.0156,1,0.0,75.28,1.694
3,287.81343876559663,34.8450552,136.5407049,39.0,80.158,0.1006,5.0156,1,0.0,75.28,1.694
3,287.8234387655966,34.8450598,136.5407077,39.0,80.188,0.1006,5.0156,1,0.0,75.28,1.694
3,287.8334387655966,34.8450638,136.5407286,39.0,80.116,1.6608,-4.6468,0,0.122,75.31,1.704
3,287.84343876559666,34.8450641,136.5407288,39.0,80.186,1.6608,-4.6468,0,0.122,75.31,1.704
3,287.85343876559665,34.845073,136.5407453,39.0,80.437,1.9093,-16.2129,0,0.427,75.36,1.719
3,287.86343876559664,34.8450699,136.5407415,39.0,80.477,1.9093,-16.2129,0,0.427,75.36,1.719
3,287.87343876559663,34.84507,136.5407436,39.0,80.422,1.9093,-16.2129,0,0.427,75.36,1.719
3,287.8834387655966,34.8450729,136.5407679,39.0,79.377,-0.2608,-28.8252,0,0.759,75.28,1.734
3,287.89343876559667,34.8450718,136.5407627,39.0,79.317,-0.2608,-28.8252,0,0.759,75.28,1.734
3,287.90343876559666,34.8450745,136.5407794,39.0,78.644,-1.4799,-42.8736,0,1.0,75.29,1.749
3,287.91343876559665,34.8450775,136.5407773,39.0,78.608,-1.4799,-42.8736,0,1.0,75.29,1.749
3,287.92343876559664,34.8450771,136.5407789,39.0,78.633,-1.4799,-42.8736,0,1.0,75.29,1.749
3,287.93343876559663,34.8450842,136.5407986,39.0,77.651,-1.3728,-45.172,0,1.0,75.3,1.765
3,287.9434387655966,34.845082,136.540796,39.0,77.634,-1.3728,-45.172,0,1.0,75.3,1.765
3,287.9534387655966,34.8450847,136.5408173,39.0,75.591,-0.9857,-40.2192,0,1.0,75.27,1.781
3,287.96343876559666,34.8450837,136.5408172,39.0,75.586,-0.9857,-40.2192,0,1.0,75.27,1.781
3,287.97343876559665,34.8450831,136.5408205,39.0,75.64,-0.9857,-40.2192,0,1.0,75.27,1.781
3,287.98343876559665,34.8450939,136.5408397,39.0,75.434,-0.2022,-33.0078,0,0.869,75.18,1.797
3,287.99343876559664,34.8450944,136.5408443,39.0,75.456,-0.2022,-33.0078,0,0.869,75.18,1.797
3,288.0034387655966,34.8450918,136.5408387,39.0,75.499,-0.2022,-33.0078,0,0.869,75.18,1.797
3,288.0134387655967,34.8450939,136.5408619,39.0,74.656,-3.7032,-29.91,0,0.787,75.36,1.813
3,288.02343876559667,34.8450962,136.5408681,39.0,74.625,-3.7032,-29.91,0,0.787,75.36,1.813
3,288.03343876559666,34.8451079,136.5408861,39.0,73.435,-2.8286,-35.6677,0,0.939,75.47,1.829
3,288.04343876559665,34.845107,136.5408852,39.0,73.501,-2.8286,-35.6677,0,0.939,75.47,1.829
3,288.05343876559664,34.8451054,136.5408833,39.0,73.377,-2.8286,-35.6677,0,0.939,75.47,1.829
3,288.06343876559663,34.8451128,136.5408999,39.0,72.8,-4.658,-40.1261,0,1.0,75.72,1.846
3,288.0734387655966,34.845113,136.5409033,39.0,72.851,-4.658,-40.1261,0,1.0,75.72,1.846
3,288.0834387655966,34.8451136,136.5409014,39.0,72.801,-4.658,-40.1261,0,1.0,75.72,1.846
3,288.09343876559666,34.8451266,136.5409216,39.0,71.276,-3.7893,-46.8934,0,1.0,75.91,1.863
3,288.10343876559665,34.8451285,136.5409228,39.0,71.355,-3.7893,-46.8934,0,1.0,75.91,1.863
3,288.11343876559664,34.8451405,136.5409423,39.0,69.956,-5.6853,-50.2821,0,1.0,76.24,1.88
3,288.12343876559663,34.8451376,136.5409395,39.0,69.898,-5.6853,-50.2821,0,1.0,76.24,1.88
3,288.1334387655966,34.8451384,136.5409405,39.0,69.929,-5.6853,-50.2821,0,1.0,76.24,1.88
3,288.14343876559667,34.8451485,136.5409591,39.0,68.37,-5.5626,-47.2835,0,1.0,76.57,1.898
3,288.15343876559666,34.8451451,136.5409596,39.0,68.352,-5.5626,-47.2835,0,1.0,76.57,1.898
3,288.16343876559665,34.8451442,136.5409526,39.0,68.3,-5.5626,-47.2835,0,1.0,76.57,1.898
3,288.17343876559664,34.8451565,136.5409716,39.0,67.078,-5.6211,-43.8013,0,1.0,76.9,1.915
3,288.18343876559663,34.8451532,136.5409781,39.0,67.148,-5.6211,-43.8013,0,1.0,76.9,1.915
3,288.1934387655966,34.8451521,136.5409744,39.0,67.153,-5.6211,-43.8013,0,1.0,76.9,1.915
3,288.2034387655966,34.845164,136.540994,39.0,65.797,-7.0038,-36.1912,0,0.952,77.35,1.934
3,288.21343876559666,34.8451633,136.5409932,39.0,65.845,-7.0038,-36.1912,0,0.952,77.35,1.934
3,288.22343876559665,34.845166,136.5409903,39.0,65.815,-7.0038,-36.1912,0,0.952,77.35,1.934
3,288.23343876559665,34.8451794,136.5410051,39.0,64.488,-4.8629,-23.7544,0,0.625,77.61,1.952
3,288.24343876559664,34.8451763,136.5410095,39.0,64.492,-4.8629,-23.7544,0,0.625,77.61,1.952
3,288.2534387655966,34.8451746,136.5410102,39.0,64.521,-4.8629,-23.7544,0,0.625,77.61,1.952
3,288.2634387655967,34.8451903,136.5410255,39.0,64.223,-6.1486,-7.8922,0,0.208,77.99,1.954
3,288.27343876559667,34.8451916,136.5410211,39.0,64.266,-6.1486,-7.8922,0,0.208,77.99,1.954
3,288.28343876559666,34.8451851,136.541023,39.0,64.292,-6.1486,-7.8922,0,0.208,77.99,1.954
3,288.29343876559665,34.8452002,136.5410435,39.0,64.259,-2.1547,5.6095,1,0.0,78.04,1.954
3,288.30343876559664,34.8452004,136.5410442,39.0,64.235,-2.1547,5.6095,1,0.0,78.04,1.954
3,288.31343876559663,34.8452005,136.5410409,39.0,64.185,-2.1547,5.6095,1,0.0,78.04,1.954
3,288.3234387655966,34.8452094,136.5410598,39.0,64.615,-3.3681,11.823,1,0.0,78.19,1.95
3,288.3334387655966,34.8452126,136.5410648,39.0,64.597,-3.3681,11.823,1,0.0,78.19,1.95
3,288.34343876559666,34.8452138,136.5410639,39.0,64.595,-3.3681,11.823,1,0.0,78.19,1.95
3,288.35343876559665,34.8452266,136.5410821,39.0,65.236,-1.6789,11.2387,1,0.0,78.19,1.946
3,288.36343876559664,34.8452204,136.5410808,39.0,65.251,-1.6789,11.2387,1,0.0,78.19,1.946
3,288.37343876559663,34.8452198,136.5410798,39.0,65.161,-1.6789,11.2387,1,0.0,78.19,1.946
3,288.3834387655966,34.8452275,136.5410984,39.0,65.356,-3.089,8.1191,1,0.0,78.31,1.942
3,288.39343876559667,34.8452274,136.541097,39.0,65.353,-3.089,8.1191,1,0.0,78.31,1.942
3,288.40343876559666,34.8452262,136.5410954,39.0,65.372,-3.089,8.1191,1,0.0,78.31,1.942
3,288.41343876559665,34.8452426,136.5411121,39.0,65.421,-3.7529,8.7952,1,0.0,78.49,1.938
3,288.42343876559664,34.8452467,136.5411146,39.0,65.527,-3.7529,8.7952,1,0.0,78.49,1.938
3,288.43343876559663,34.8452468,136.5411144,39.0,65.573,-3.7529,8.7952,1,0.0,78.49,1.938
3,288.4434387655966,34.8452444,136.5411139,39.0,65.568,-3.7529,8.7952,1,0.0,78.49,1.938
3,288.4534387655966,34.8452508,136.5411346,39.0,65.902,-2.1514,13.7012,1,0.0,78.53,1.938
3,288.46343876559666,34.8452504,136.5411386,39.0,65.854,-2.1514,13.7012,1,0.0,78.53,1.938
3,288.47343876559665,34.8452545,136.5411352,39.0,65.844,-2.1514,13.7012,1,0.0,78.53,1.938
3,288.48343876559665,34.8452679,136.5411555,39.0,66.428,-2.8672,16.2479,1,0.0,78.63,1.934
3,288.49343876559664,34.8452712,136.5411573,39.0,66.453,-2.8672,16.2479,1,0.0,78.63,1.934
3,288.5034387655966,34.8452678,136.5411561,39.0,66.54,-2.8672,16.2479,1,0.0,78.63,1.934
3,288.5134387655967,34.8452711,136.5411809,39.0,67.083,-0.784,12.236,1,0.0,78.56,1.93
3,288.52343876559667,34.8452689,136.5411826,39.0,67.04,-0.784,12.236,1,0.0,78.56,1.93
3,288.53343876559666,34.8452689,136.5411838,39.0,67.011,-0.784,12.236,1,0.0,78.56,1.93
3,288.54343876559665,34.8452804,136.5412011,39.0,67.361,-1.4894,6.3328,1,0.0,78.55,1.926
3,288.55343876559664,34.8452772,136.5411989,39.0,67.34,-1.4894,6.3328,1,0.0,78.55,1.926
3,288.56343876559663,34.8452765,136.5411966,39.0,67.35,-1.4894,6.3328,1,0.0,78.55,1.926
3,288.5734387655966,34.845276,136.5412212,39.0,67.251,-0.5706,3.6218,1,0.0,78.47,1.922
3,288.5834387655966,34.8452769,136.5412232,39.0,67.245,-0.5706,3.6218,1,0.0,78.47,1.922
3,288.59343876559666,34.8452739,136.5412219,39.0,67.229,-0.5706,3.6218,1,0.0,78.47,1.922
3,288.60343876559665,34.8452807,136.5412442,39.0,67.373,-1.0672,-0.0636,0,0.002,78.42,1.918
3,288.61343876559664,34.8452823,136.5412499,39.0,67.427,-1.0672,-0.0636,0,0.002,78.42,1.918
3,288.62343876559663,34.8452849,136.5412495,39.0,67.39,-1.0672,-0.0636,0,0.002,78.42,1.918
3,288.6334387655966,34.8452775,136.5412723,39.0,67.687,-1.7577,-2.9732,0,0.078,78.43,1.914
3,288.64343876559667,34.8452773,136.5412707,39.0,67.682,-1.7577,-2.9732,0,0.078,78.43,1.914
3,288.65343876559666,34.8452778,136.5412736,39.0,67.682,-1.7577,-2.9732,0,0.078,78.43,1.914
3,288.66343876559665,34.8452792,136.5412971,39.0,67.018,-0.5851,0.1539,0,0.0,78.35,1.91
3,288.67343876559664,34.8452798,136.5412965,39.0,67.067,-0.5851,0.1539,0,0.0,78.35,1.91
3,288.68343876559663,34.8452726,136.5413184,39.0,67.225,-0.2338,6.4795,1,0.0,78.24,1.906
3,288.6934387655966,34.8452732,136.5413163,39.0,67.226,-0.2338,6.4795,1,0.0,78.24,1.906
3,288.7034387655966,34.84528,136.541313,39.0,67.247,-0.2338,6.4795,1,0.0,78.24,1.906
3,288.71343876559666,34.8452753,136.5413327,39.0,67.962,0.233,6.2808,1,0.0,78.14,1.902
3,288.72343876559665,34.8452714,136.5413365,39.0,67.958,0.233,6.2808,1,0.0,78.14,1.902
3,288.73343876559665,34.8452748,136.541335,39.0,67.923,0.233,6.2808,1,0.0,78.14,1.902
3,288.74343876559664,34.8452739,136.5413593,39.89,67.826,0.3348,-1.7559,0,0.046,78.04,1.898
3,288.7534387655966,34.845275,136.5413574,39.89,67.79,0.3348,-1.7559,0,0.046,78.04,1.898
3,288.7634387655967,34.8452771,136.5413516,39.89,67.745,0.3348,-1.7559,0,0.046,78.04,1.898
3,288.77343876559667,34.8452739,136.5413705,39.31,67.241,-0.1815,-6.2607,0,0.165,77.92,1.894
3,288.78343876559666,34.8452731,136.5413661,39.31,67.247,-0.1815,-6.2607,0,0.165,77.92,1.894
3,288.79343876559665,34.8452741,136.5413687,39.31,67.222,-0.1815,-6.2607,0,0.165,77.92,1.894
3,288.80343876559664,34.8452702,136.5413851,38.71,67.177,1.6134,-0.5627,0,0.015,77.93,1.89
3,288.81343876559663,34.8452668,136.5413861,38.71,67.254,1.6134,-0.5627,0,0.015,77.93,1.89
3,288.8234387655966,34.8452688,136.5413846,38.71,67.281,1.6134,-0.5627,0,0.015,77.93,1.89
3,288.8334387655966,34.8452596,136.5414034,38.13,67.223,1.0047,8.4915,1,0.0,77.89,1.886
3,288.84343876559666,34.8452603,136.5414066,38.13,67.266,1.0047,8.4915,1,0.0,77.89,1.886
3,288.85343876559665,34.8452609,136.5414069,38.13,67.199,1.0047,8.4915,1,0.0,77.89,1.886
3,288.86343876559664,34.8452516,136.5414284,37.55,67.737,3.1054,6.0694,1,0.0,78.02,1.897
3,288.87343876559663,34.8452534,136.5414286,37.55,67.768,3.1054,6.0694,1,0.0,78.02,1.897
3,288.8834387655966,34.845251,136.541428,37.55,67.807,3.1054,6.0694,1,0.0,78.02,1.897
3,288.89343876559667,34.8452413,136.5414464,36.97,68.345,4.1121,-10.7862,0,0.284,78.22,1.914
3,288.90343876559666,34.845242,136.5414425,36.97,68.468,4.1121,-10.7862,0,0.284,78.22,1.914
3,288.91343876559665,34.8452421,136.5414446,36.97,68.472,4.1121,-10.7862,0,0.284,78.22,1.914
3,288.92343876559664,34.845231,136.5414646,36.39,67.405,4.3619,-33.3463,0,0.878,78.44,1.932
3,288.93343876559663,34.8452272,136.5414684,36.39,67.367,4.3619,-33.3463,0,0.878,78.44,1.932
3,288.9434387655966,34.8452247,136.5414699,36.39,67.425,4.3619,-33.3463,0,0.878,78.44,1.932
3,288.9534387655966,34.845219,136.5414899,35.81,65.94,4.9517,-43.0785,0,1.0,78.71,1.95
3,288.96343876559666,34.8452198,136.5414897,35.81,65.943,4.9517,-43.0785,0,1.0,78.71,1.95
3,288.97343876559665,34.8452188,136.5414916,35.81,65.914,4.9517,-43.0785,0,1.0,78.71,1.95
3,288.98343876559665,34.8452082,136.5415129,35.22,64.344,3.225,-38.6049,0,1.0,78.83,1.969
3,288.99343876559664,34.8452071,136.5415116,35.22,64.347,3.225,-38.6049,0,1.0,78.83,1.969
3,289.0034387655966,34.8452044,136.5415146,35.22,64.352,3.225,-38.6049,0,1.0,78.83,1.969
3,289.0134387655967,34.8451994,136.5415358,34.67,63.471,6.3343,-24.4662,0,0.644,79.21,1.988
3,289.02343876559667,34.8451968,136.5415336,34.67,63.445,6.3343,-24.4662,0,0.644,79.21,1.988
3,289.03343876559666,34.8451971,136.5415318,34.67,63.507,6.3343,-24.4662,0,0.644,79.21,1.988
3,289.04343876559665,34.8451875,136.5415499,34.07,62.536,3.4927,-8.6822,0,0.228,79.34,2.007
3,289.05343876559664,34.8451872,136.54155,34.07,62.519,3.4927,-8.6822,0,0.228,79.34,2.007
3,289.06343876559663,34.8451905,136.5415533,34.07,62.569,3.4927,-8.6822,0,0.228,79.34,2.007
3,289.0734387655966,34.8451771,136.5415743,33.46,63.137,4.8486,4.6513,1,0.0,79.59,2.008
3,289.0834387655966,34.8451738,136.541573,33.46,63.043,4.8486,4.6513,1,0.0,79.59,2.008
3,289.09343876559666,34.8451687,136.5415687,33.46,63.015,4.8486,4.6513,1,0.0,79.59,2.008
3,289.10343876559665,34.845171,136.5415669,33.46,63.011,4.8486,4.6513,1,0.0,79.59,2.008
3,289.11343876559664,34.8451576,136.5415866,32.87,63.039,3.2573,11.727,1,0.0,79.7,2.008
3,289.12343876559663,34.845162,136.5415875,32.87,63.071,3.2573,11.727,1,0.0,79.7,2.008
3,289.1334387655966,34.8451662,136.5415826,32.87,63.128,3.2573,11.727,1,0.0,79.7,2.008
3,289.14343876559667,34.8451534,136.5416019,32.26,63.814,5.5261,9.613,1,0.0,79.99,2.008
3,289.15343876559666,34.8451515,136.5415996,32.26,63.871,5.5261,9.613,1,0.0,79.99,2.008
3,289.16343876559665,34.8451474,136.5416009,32.26,63.799,5.5261,9.613,1,0.0,79.99,2.008
3,289.17343876559664,34.8451377,136.5416201,31.65,64.019,5.9606,3.0535,1,0.0,80.32,2.008
3,289.18343876559663,34.845138,136.5416186,31.65,64.047,5.9606,3.0535,1,0.0,80.32,2.008
3,289.1934387655966,34.8451388,136.5416227,31.65,64.03,5.9606,3.0535,1,0.0,80.32,2.008
3,289.2034387655966,34.8451252,136.5416358,31.03,63.998,5.616,-4.1876,0,0.11,80.62,2.008
3,289.21343876559666,34.8451229,136.5416334,31.03,64.056,5.616,-4.1876,0,0.11,80.62,2.008
3,289.22343876559665,34.8451227,136.5416352,31.03,64.113,5.616,-4.1876,0,0.11,80.62,2.008
3,289.23343876559665,34.8451104,136.5416542,29.0,63.673,6.9421,-4.8079,0,0.127,81.03,2.004
3,289.24343876559664,34.8451158,136.5416536,29.0,63.735,6.9421,-4.8079,0,0.127,81.03,2.004
3,289.2534387655966,34.8451172,136.5416541,29.0,63.711,6.9421,-4.8079,0,0.127,81.03,2.004
3,289.2634387655967,34.8451012,136.5416703,29.0,63.769,4.769,-2.6222,0,0.069,81.27,2.004
3,289.27343876559667,34.8450985,136.5416694,29.0,63.695,4.769,-2.6222,0,0.069,81.27,2.004
3,289.28343876559666,34.8451012,136.5416685,29.0,63.714,4.769,-2.6222,0,0.069,81.27,2.004
3,289.29343876559665,34.8450897,136.5416827,29.0,63.655,5.5496,0.7898,1,0.0,81.58,2.0
3,289.30343876559664,34.8450856,136.541682,29.0,63.687,5.5496,0.7898,1,0.0,81.58,2.0
3,289.31343876559663,34.8450811,136.5416796,29.0,63.648,5.5496,0.7898,1,0.0,81.58,2.0
3,289.3234387655966,34.8450813,136.5416796,29.0,63.615,5.5496,0.7898,1,0.0,81.58,2.0
3,289.3334387655966,34.8450663,136.5416898,29.0,63.428,2.5937,2.215,1,0.0,81.65,2.0
3,289.34343876559666,34.8450696,136.5416899,29.0,63.459,2.5937,2.215,1,0.0,81.65,2.0
3,289.35343876559665,34.8450669,136.5416928,29.0,63.423,2.5937,2.215,1,0.0,81.65,2.0
3,289.36343876559664,34.845049,136.5417021,29.0,63.834,4.3848,2.1684,1,0.0,81.86,1.996
3,289.37343876559663,34.8450458,136.5417022,29.0,63.84,4.3848,2.1684,1,0.0,81.86,1.996
3,289.3834387655966,34.8450442,136.5417041,29.0,63.868,4.3848,2.1684,1,0.0,81.86,1.996
3,289.39343876559667,34.8450293,136.5417134,29.0,63.873,4.2342,0.1042,0,0.0,82.06,1.996
3,289.40343876559666,34.8450265,136.5417173,29.0,63.879,4.2342,0.1042,0,0.0,82.06,1.996
3,289.41343876559665,34.8450347,136.5417172,29.0,63.767,4.2342,0.1042,0,0.0,82.06,1.996
3,289.42343876559664,34.8450145,136.5417319,29.0,63.716,2.4578,-3.3508,0,0.088,82.12,1.996
3,289.43343876559663,34.845014,136.5417353,29.0,63.703,2.4578,-3.3508,0,0.088,82.12,1.996
3,289.4434387655966,34.8450152,136.5417361,29.0,63.741,2.4578,-3.3508,0,0.088,82.12,1.996
3,289.4534387655966,34.8450021,136.5417436,29.0,63.585,1.6427,-3.7538,0,0.099,82.11,1.992
3,289.46343876559666,34.8450001,136.5417417,29.0,63.629,1.6427,-3.7538,0,0.099,82.11,1.992
3,289.47343876559665,34.8449964,136.5417408,29.0,63.697,1.6427,-3.7538,0,0.099,82.11,1.992
3,289.48343876559665,34.8449828,136.5417571,29.0,63.361,-0.553,-2.2812,0,0.06,82.01,1.988
3,289.49343876559664,34.8449879,136.5417545,29.0,63.335,-0.553,-2.2812,0,0.06,82.01,1.988
3,289.5034387655966,34.8449838,136.5417579,29.0,63.391,-0.553,-2.2812,0,0.06,82.01,1.988
3,289.5134387655967,34.8449699,136.5417732,29.0,63.423,1.3143,0.5134,1,0.0,81.98,1.984
3,289.52343876559667,34.8449711,136.5417721,29.0,63.328,1.3143,0.5134,1,0.0,81.98,1.984
3,289.53343876559666,34.8449724,136.5417664,29.0,63.468,1.3143,0.5134,1,0.0,81.98,1.984
3,289.54343876559665,34.8449754,136.5417681,29.0,63.46,1.3143,0.5134,1,0.0,81.98,1.984
3,289.55343876559664,34.8449652,136.5417851,29.0,63.498,0.4643,4.2437,1,0.0,81.88,1.98
3,289.56343876559663,34.8449676,136.5417864,29.0,63.495,0.4643,4.2437,1,0.0,81.88,1.98
3,289.5734387655966,34.8449679,136.5417856,29.0,63.534,0.4643,4.2437,1,0.0,81.88,1.98
3,289.5834387655966,34.8449491,136.5418006,29.0,63.6,0.0403,9.4828,1,0.0,81.74,1.976
3,289.59343876559666,34.8449491,136.5417978,29.0,63.547,0.0403,9.4828,1,0.0,81.74,1.976
3,289.60343876559665,34.8449492,136.5417984,29.0,63.545,0.0403,9.4828,1,0.0,81.74,1.976
3,289.61343876559664,34.8449393,136.5418173,29.0,63.936,0.33,15.196,1,0.0,81.62,1.972
3,289.62343876559663,34.8449379,136.5418177,29.0,63.903,0.33,15.196,1,0.0,81.62,1.972
3,289.6334387655966,34.8449398,136.5418192,29.0,63.966,0.33,15.196,1,0.0,81.62,1.972
3,289.64343876559667,34.8449288,136.5418383,29.0,64.739,-0.8537,13.7211,1,0.0,81.55,1.968
3,289.65343876559666,34.8449317,136.5418342,29.0,64.737,-0.8537,13.7211,1,0.0,81.55,1.968
3,289.66343876559665,34.8449349,136.5418358,29.0,64.747,-0.8537,13.7211,1,0.0,81.55,1.968
3,289.67343876559664,34.8449313,136.5418548,29.0,65.281,-1.0536,8.9869,1,0.0,81.5,1.964
3,289.68343876559663,34.8449298,136.5418536,29.0,65.222,-1.0536,8.9869,1,0.0,81.5,1.964
3,289.6934387655966,34.8449266,136.5418538,29.0,65.197,-1.0536,8.9869,1,0.0,81.5,1.964
3,289.7034387655966,34.8449211,136.5418741,29.0,64.875,-2.3888,7.9487,1,0.0,81.56,1.96
3,289.71343876559666,34.8449204,136.5418737,29.0,64.885,-2.3888,7.9487,1,0.0,81.56,1.96
3,289.72343876559665,34.8449235,136.5418683,29.0,64.926,-2.3888,7.9487,1,0.0,81.56,1.96
3,289.73343876559665,34.8449263,136.5418883,29.0,65.402,-1.5472,12.1837,1,0.0,81.55,1.956
3,289.74343876559664,34.8449274,136.5418876,29.0,65.453,-1.5472,12.1837,1,0.0,81.55,1.956
3,289.7534387655966,34.8449262,136.5418886,29.0,65.482,-1.5472,12.1837,1,0.0,81.55,1.956
3,289.7634387655967,34.8449265,136.5419098,29.0,65.939,-0.8767,13.7482,1,0.0,81.48,1.952
3,289.77343876559667,34.8449263,136.5419156,29.0,65.913,-0.8767,13.7482,1,0.0,81.48,1.952
3,289.78343876559666,34.8449266,136.5419143,29.0,65.961,-0.8767,13.7482,1,0.0,81.48,1.952
3,289.79343876559665,34.8449219,136.5419096,29.0,65.888,-0.8767,13.7482,1,0.0,81.48,1.952
3,289.80343876559664,34.8449241,136.5419297,29.0,66.38,-1.886,11.8347,1,0.0,81.49,1.948
3,289.81343876559663,34.8449243,136.5419284,29.0,66.416,-1.886,11.8347,1,0.0,81.49,1.948
3,289.8234387655966,34.8449241,136.5419291,29.0,66.426,-1.886,11.8347,1,0.0,81.49,1.948
3,289.8334387655966,34.8449241,136.5419496,29.0,66.414,-2.1923,9.3684,1,0.0,81.53,1.948
3,289.84343876559666,34.8449208,136.5419515,29.0,66.415,-2.1923,9.3684,1,0.0,81.53,1.948
3,289.85343876559665,34.8449212,136.5419514,29.0,66.346,-2.1923,9.3684,1,0.0,81.53,1.948
3,289.86343876559664,34.8449186,136.5419744,29.0,67.014,-3.962,8.9998,1,0.0,81.71,1.944
3,289.87343876559663,34.844919,136.5419783,29.0,66.987,-3.962,8.9998,1,0.0,81.71,1.944
